41.8912745,-87.64933185
41.89477227,-87.65607614
41.89541722,-87.64950636
41.89184551,-87.64881784
41.89127925,-87.64885094
41.89579624,-87.6549536
41.89117069,-87.65905274
41.89266134,-87.65727736
41.8913637,-87.64776847
41.89296105,-87.65756973
41.89521608,-87.65570058
41.8914627,-87.65885479
41.89128618,-87.64803016
41.8918756,-87.64842603
41.89118845,-87.6575687
41.89127957,-87.64873362
41.89288438,-87.65728256
41.8945699,-87.65732222
41.89402448,-87.65176451
41.89121902,-87.65906495
41.89517817,-87.64786005
41.89337977,-87.65793863
41.89359184,-87.65153448
41.89390208,-87.65646329
41.89436458,-87.65731706
41.8919185,-87.64849222
41.8911581,-87.65911749
41.8913637,-87.64776847
41.89128065,-87.64855865
41.89224629,-87.64943078
41.89179257,-87.65824223
41.89127957,-87.64873362
41.89320701,-87.65701225
41.89184551,-87.64881784
41.89176978,-87.65860461
41.89120272,-87.65621022
41.89194878,-87.64892764
41.89477317,-87.65762086
41.89122719,-87.65378479
41.89184551,-87.64881784
41.89118845,-87.6575687
41.89190342,-87.64864017
41.89194878,-87.64892764
41.8955426,-87.65542425
41.8911635,-87.65954802
41.89154382,-87.65594818
41.89609485,-87.65887134
41.89116306,-87.65963127
41.89433299,-87.65610025
41.89558108,-87.64786339
41.89118941,-87.65747031
41.89546625,-87.65576637
41.89167749,-87.6477816
41.89256389,-87.65792004
41.89126587,-87.65000792
41.89503317,-87.65342332
41.89614823,-87.65590893
41.89211996,-87.64909797
41.89121804,-87.65468948
41.89518625,-87.65842024
41.8949721,-87.65958763
41.89114627,-87.64777461
41.89607257,-87.65461765
41.8956174,-87.65866656
41.89117069,-87.65905274
41.89127983,-87.64864679
41.89338043,-87.65758774
41.89390208,-87.65646329
41.89390208,-87.65646329
41.89294663,-87.65757787
41.89127925,-87.64885094
41.89126522,-87.65005572
41.89346717,-87.64891761
41.89296105,-87.65756973
41.89171767,-87.65830317
41.89127957,-87.64873362
41.89296105,-87.65756973
41.89569212,-87.65494924
41.89613873,-87.65634571
41.89516943,-87.65574005
41.89296105,-87.65756973
41.89121902,-87.65906495
41.89127925,-87.64885094
41.89579624,-87.6549536
41.89496278,-87.65556729
41.8912077,-87.64893961
41.89127212,-87.64952345
41.8913637,-87.64776847
41.89395415,-87.65676219
41.89127925,-87.64885094
41.89120814,-87.65573434
41.89115068,-87.65593818
41.89127957,-87.64873362
41.89131634,-87.65753855
41.89127957,-87.64873362
41.89502796,-87.65371707
41.89579624,-87.6549536
41.89287715,-87.65729185
41.89127898,-87.64894675
41.8919185,-87.64849222
41.89579624,-87.6549536
41.8955426,-87.65542425
41.89120657,-87.65587219
41.89516943,-87.65574005
41.89510472,-87.64904418
41.8934848,-87.64773384
41.8912306,-87.65340541
41.89218232,-87.64887802
41.89323746,-87.64984903
41.89579624,-87.6549536
41.89449766,-87.65390453
41.89176978,-87.65860461
41.89535065,-87.65523906
41.8912077,-87.64893961
41.89294663,-87.65757787
41.89294663,-87.65757787
41.89294663,-87.65757787
41.89116261,-87.65971452
41.89190342,-87.64864017
41.89221102,-87.6575602
41.89127925,-87.64885094
41.8938344,-87.65146287
41.89162468,-87.64982741
41.89129371,-87.64768059
41.89117273,-87.65894797
41.89561802,-87.65501279
41.89296105,-87.65756973
41.89387242,-87.6515232
41.89288438,-87.65728256
41.89168007,-87.64857273
41.8944075,-87.65860886
41.89611755,-87.65345263
41.89373693,-87.64783142
41.89120814,-87.65573434
41.89579624,-87.6549536
41.89458353,-87.65761644
41.89409503,-87.65664925
41.89442785,-87.65731865
41.89131315,-87.64800867
41.8912077,-87.64893961
41.89127925,-87.64885094
41.89138285,-87.6575403
41.89517817,-87.64786005
41.89596155,-87.65506539
41.89117273,-87.65894797
41.891191,-87.6573085
41.89390208,-87.65646329
41.89390208,-87.65646329
41.89596155,-87.65506539
41.89125435,-87.6511275
41.89126587,-87.65000792
41.89534743,-87.65833663
41.8912077,-87.64893961
41.89579624,-87.6549536
41.89551289,-87.65275923
41.89118941,-87.65747031
41.89236599,-87.64775282
41.89122013,-87.65448551
41.89607257,-87.65461765
41.89114627,-87.64777461
41.8936285,-87.65134779
41.89221102,-87.6575602
41.89288438,-87.65728256
41.89288438,-87.65728256
41.89579624,-87.6549536
41.89127957,-87.64873362
41.89160944,-87.65595
41.89477317,-87.65762086
41.89613873,-87.65634571
41.89127957,-87.64873362
41.89359855,-87.65798745
41.89184551,-87.64881784
41.89230002,-87.64775021
41.89566406,-87.64795854
41.89127957,-87.64873362
41.89294663,-87.65757787
41.89344963,-87.65040784
41.89598139,-87.6557976
41.89238383,-87.65772697
41.89264981,-87.6580217
41.89596155,-87.65506539
41.89294663,-87.65757787
41.89188849,-87.64776463
41.89303833,-87.65714968
41.89401405,-87.64784332
41.89614823,-87.65590893
41.89184551,-87.64881784
41.89338097,-87.64900137
41.89569212,-87.65494924
41.89568793,-87.65433453
41.89303833,-87.65714968
41.89127925,-87.64885094
41.89516406,-87.65539696
41.89579624,-87.6549536
41.89115068,-87.65593818
41.89213442,-87.65596313
41.89575893,-87.65489622
41.89115414,-87.65564441
41.89127957,-87.64873362
41.89126975,-87.64971506
41.89127925,-87.64885094
41.89296105,-87.65756973
41.89122956,-87.6535221
41.89127957,-87.64873362
41.89573673,-87.65876857
41.89615635,-87.65547454
41.89171767,-87.65830317
41.89448135,-87.65632233
41.89303833,-87.65714968
41.89140178,-87.65890733
41.89153057,-87.64865338
41.89179257,-87.65824223
41.89190982,-87.65814507
41.89250367,-87.64938176
41.89127925,-87.64885094
41.89584197,-87.65481897
41.89359184,-87.65153448
41.89117273,-87.65894797
41.89395876,-87.64784119
41.89375016,-87.65730336
41.89212466,-87.64774347
41.89429241,-87.65648222
41.89178433,-87.65754949
41.89296105,-87.65756973
41.89514829,-87.6581106
41.89505211,-87.6554917
41.89236599,-87.64775282
41.8913637,-87.64776847
41.89127957,-87.64873362
41.89127925,-87.64885094
41.89436046,-87.65761083
41.89338043,-87.65758774
41.89127925,-87.64885094
41.89359131,-87.65842307
41.89120657,-87.65587219
41.8956382,-87.65276275
41.89391959,-87.65760088
41.89114627,-87.64777461
41.89127957,-87.64873362
41.89551289,-87.65275923
41.89117273,-87.65894797
41.89337718,-87.65809589
41.89118941,-87.65747031
41.89120814,-87.65573434
41.89127687,-87.64914025
41.89288438,-87.65728256
41.89236599,-87.64775282
41.89579624,-87.6549536
41.89190342,-87.64864017
41.8919185,-87.64849222
41.89395876,-87.64784119
41.89360213,-87.65776965
41.89357111,-87.64782354
41.89346668,-87.65758989
41.8945699,-87.65732222
41.89169335,-87.65919647
41.89512295,-87.65577938
41.8930991,-87.65728756
41.89116306,-87.65963127
41.8912077,-87.64893961
41.8943325,-87.65268021
41.89266072,-87.64776301
41.8947476,-87.65732695
41.8943325,-87.65268021
41.89296105,-87.65756973
41.89129109,-87.64864761
41.89216928,-87.65013008
41.89337847,-87.65801727
41.89395876,-87.64784119
41.89395876,-87.64784119
41.8911581,-87.65911749
41.89505839,-87.65128626
41.89609308,-87.658975
41.89265031,-87.65006412
41.89288438,-87.65728256
41.8912364,-87.64776512
41.89176978,-87.65860461
41.89449887,-87.65732044
41.89615635,-87.65547454
41.89303833,-87.65714968
41.89613873,-87.65634571
41.89126975,-87.64971506
41.89117273,-87.65894797
41.89122956,-87.6535221
41.89451688,-87.65751844
41.89128327,-87.64829456
41.8912364,-87.64776512
41.89339094,-87.65705735
41.89579624,-87.6549536
41.89235392,-87.6476793
41.89453439,-87.65732133
41.89119618,-87.65680165
41.89558431,-87.65538895
41.89564245,-87.65426297
41.89442373,-87.65761242
41.89320676,-87.65758394
41.89568793,-87.65433453
41.89243122,-87.65785602
41.8955426,-87.65542425
41.89395876,-87.64784119
41.89561221,-87.65086158
41.89425736,-87.6599013
41.89588662,-87.65513053
41.89512674,-87.65542854
41.89615635,-87.65547454
41.891191,-87.6573085
41.89127925,-87.64885094
41.89596184,-87.65476069
41.8912077,-87.64893961
41.89236599,-87.64775282
41.89127898,-87.64894675
41.89127925,-87.64885094
41.89579624,-87.6549536
41.89128192,-87.65594095
41.89118845,-87.6575687
41.89118941,-87.65747031
41.89118749,-87.65766709
41.89115068,-87.65593818
41.89124229,-87.65235587
41.8912019,-87.64785263
41.89176978,-87.65860461
41.89261909,-87.65787135
41.89391959,-87.65760088
41.89561528,-87.65069655
41.89579624,-87.6549536
41.89436403,-87.65607398
41.89127925,-87.64885094
41.89373693,-87.64783142
41.89233948,-87.64910011
41.89615635,-87.65547454
41.89390459,-87.64901487
41.89127925,-87.64885094
41.89126587,-87.65000792
41.8912364,-87.64776512
41.89409356,-87.64995417
41.8912364,-87.64776512
41.89509648,-87.65384864
41.89565983,-87.65532505
41.89395876,-87.64784119
41.89127898,-87.64894675
41.89230002,-87.64775021
41.89127898,-87.64894675
41.89395876,-87.64784119
41.8912077,-87.64893961
41.89120657,-87.65587219
41.89581169,-87.65519566
41.8935757,-87.65936676
41.89118941,-87.65747031
41.89412461,-87.64784758
41.89236599,-87.64775282
41.89127957,-87.64873362
41.89460555,-87.65732313
41.89120814,-87.65573434
41.89236599,-87.64775282
41.89176978,-87.65860461
41.89134701,-87.65594274
41.89115068,-87.65593818
41.89261909,-87.65787135
41.89613873,-87.65634571
41.89320701,-87.65701225
41.89511764,-87.65257819
41.89579624,-87.6549536
41.89236599,-87.64775282
41.89607257,-87.65461765
41.89537331,-87.65530394
41.8953435,-87.65863041
41.89261909,-87.65787135
41.89122562,-87.65395991
41.89176978,-87.65860461
41.89345347,-87.65222659
41.89339094,-87.65705735
41.89442373,-87.65761242
41.89171767,-87.65830317
41.89117273,-87.65894797
41.89584197,-87.65481897
41.89324923,-87.64879206
41.89607257,-87.65461765
41.89121012,-87.65556024
41.89575893,-87.65489622
41.8912364,-87.64776512
41.89127925,-87.64885094
41.89190661,-87.65849328
41.89129371,-87.64768059
41.89437166,-87.65229112
41.89440162,-87.64785646
41.89129371,-87.64768059
41.89236599,-87.64775282
41.89607257,-87.65461765
41.89386575,-87.65105277
41.8960858,-87.65944432
41.89238383,-87.65772697
41.89230002,-87.64775021
41.89437166,-87.65229112
41.89530937,-87.65562162
41.8912364,-87.64776512
41.89127925,-87.64885094
41.89176978,-87.65860461
41.89391959,-87.65760088
41.89542528,-87.6551759
41.89322274,-87.65096001
41.89266134,-87.65727736
41.89390208,-87.65646329
41.89333173,-87.64782098
41.89139549,-87.64769856
41.89294663,-87.65757787
41.89122956,-87.6535221
41.89364197,-87.65249877
41.89234876,-87.64819932
41.89558431,-87.65538895
41.89128538,-87.65564718
41.89442373,-87.65761242
41.89436046,-87.65761083
41.89294663,-87.65757787
41.89125313,-87.6572433
41.89579624,-87.6549536
41.89213442,-87.65596313
41.89324775,-87.65729103
41.89118375,-87.65806014
41.89176978,-87.65860461
41.89126975,-87.64971506
41.8935757,-87.65936676
41.89543872,-87.65495624
41.89288438,-87.65728256
41.89285372,-87.64993049
41.89122013,-87.65448551
41.89261909,-87.65787135
41.8920768,-87.65755636
41.89327059,-87.64782138
41.89422359,-87.6520651
41.8955426,-87.65542425
41.89579624,-87.6549536
41.8955426,-87.65542425
41.89448135,-87.65632233
41.89445031,-87.6563486
41.89607257,-87.65461765
41.89129371,-87.64768059
41.89183171,-87.65855423
41.8945699,-87.65732222
41.89579624,-87.6549536
41.89467657,-87.65732504
41.8955426,-87.65542425
41.89561221,-87.65086158
41.89551542,-87.64876267
41.8911823,-87.65825708
41.89496278,-87.65556729
41.89117069,-87.65905274
41.89122956,-87.6535221
41.89114627,-87.64777461
41.89127957,-87.64873362
41.89559696,-87.6541914
41.89482761,-87.64997316
41.8911635,-87.65954802
41.89234651,-87.64832833
41.89279007,-87.65772054
41.89127021,-87.65011244
41.89124229,-87.65235587
41.8911635,-87.65954802
41.89250464,-87.6579723
41.89422978,-87.65252071
41.89558431,-87.65538895
41.89515826,-87.65063617
41.89456865,-87.64786123
41.89579624,-87.6549536
41.8912364,-87.64776512
41.89117848,-87.65865288
41.89390062,-87.65680344
41.89502325,-87.65789969
41.89129371,-87.64768059
41.89366714,-87.65759508
41.89359184,-87.65153448
41.89614582,-87.65601177
41.89558431,-87.65538895
41.89615635,-87.65547454
41.89584197,-87.65481897
41.89369896,-87.65730203
41.89500563,-87.65553103
41.89235429,-87.64780834
41.89579624,-87.6549536
41.89575893,-87.65489622
41.89124229,-87.65235587
41.89538859,-87.65431702
41.89517817,-87.64786005
41.89120814,-87.65573434
41.89236599,-87.64775282
41.89449602,-87.65409554
41.89558431,-87.65538895
41.89129146,-87.64776869
41.89401405,-87.64784332
41.89324923,-87.64879206
41.89114627,-87.64777461
41.89218764,-87.64774574
41.89303833,-87.65714968
41.8912364,-87.64776512
41.89114627,-87.64777461
41.89588064,-87.65478536
41.89607257,-87.65461765
41.8912364,-87.64776512
41.89448135,-87.65632233
41.89575893,-87.65489622
41.89118941,-87.65747031
41.89120814,-87.65573434
41.89127568,-87.64923605
41.89323746,-87.64984903
41.89127021,-87.65011244
41.8913637,-87.64776847
41.89615079,-87.65579996
41.89616966,-87.65455887
41.89235392,-87.6476793
41.89339094,-87.65705735
41.89409356,-87.64995417
41.89517817,-87.64786005
41.89124229,-87.65235587
41.89579624,-87.6549536
41.89579624,-87.6549536
41.89526562,-87.64777658
41.89339094,-87.65705735
41.89613873,-87.65634571
41.8911581,-87.65911749
41.89114627,-87.64777461
41.89176978,-87.65860461
41.89124145,-87.65244335
41.8911581,-87.65911749
41.89436403,-87.65607398
41.89238383,-87.65772697
41.89395876,-87.64784119
41.89523869,-87.6553338
41.89120814,-87.65573434
41.89121804,-87.65468948
41.89579624,-87.6549536
41.89120814,-87.65573434
41.89390208,-87.65646329
41.89331753,-87.65600799
41.89542528,-87.6551759
41.89127021,-87.65011244
41.89296105,-87.65756973
41.89346668,-87.65758989
41.89129371,-87.64768059
41.89294663,-87.65757787
41.89373693,-87.64783142
41.89389635,-87.65356652
41.89301444,-87.64778095
41.89188849,-87.64776463
41.89579624,-87.6549536
41.89448135,-87.65632233
41.89579519,-87.65550807
41.89459535,-87.64903038
41.8912364,-87.64776512
41.89617663,-87.6540159
41.89303334,-87.65757989
41.89124229,-87.65235587
41.8929183,-87.65760743
41.8912019,-87.64785263
41.89120465,-87.6560412
41.89613873,-87.65634571
41.8955425,-87.6550767
41.89154123,-87.65934835
41.89129371,-87.64768059
41.89338043,-87.65758774
41.89613412,-87.6565956
41.89170785,-87.658655
41.89303334,-87.65757989
41.89170906,-87.65789892
41.89613873,-87.65634571
41.89158399,-87.65875578
41.89118941,-87.65747031
41.89122798,-87.65369723
41.89303833,-87.65714968
41.89296105,-87.65756973
41.89346499,-87.64782011
41.89121804,-87.65468948
41.89612383,-87.65717865
41.89615689,-87.65543945
41.89503317,-87.65342332
41.89584197,-87.65481897
41.89128287,-87.65866036
41.89348596,-87.65136765
41.89448135,-87.65632233
41.89277207,-87.6559815
41.89546625,-87.65576637
41.8911581,-87.65911749
41.89615635,-87.65547454
41.89397537,-87.65213763
41.89268676,-87.65012127
41.89230002,-87.64775021
41.89523869,-87.6553338
41.89127925,-87.64885094
41.89364197,-87.65249877
41.89558431,-87.65538895
41.89294663,-87.65757787
41.89121804,-87.65468948
